transaction_id,transaction_date,currency,description,vendor_name,gst_applicable,gst_slab,itc_eligible,category_label,is_anomaly,amount,dow
TXN0004551,19-02-2026,INR,-AUTO-DEBIT JIOFIBER INDIA PTV LTD BILL/2411/175 Fe24  -exp- ref 7050,CANVA Pvt Ltd,TRUE,18%,TRUE,Software,0,53593.91025,3
TXN0004552,19-02-2026,INR,service fees,WEW.ork,TRUE,12%,unknown,Rent,0,489295.1648,3
TXN0004553,19-02-2026,INR,card awfis bill/2502/553 subs - exp- ref9 f08,Awfis,TRUE,exempt,TRUE,Rent,0,384868.8639,3
TXN0004554,19-02-2026,INR,Govt Fees chgs,Govt Fees,FALSE,5%,FALSE,Exempt Services,0,40645.83518,3
TXN0004555,20-02-2026,INR,BESCOM Pvt Ltd,BESCOM Pvt Ltd,TRUE,28%,FALSE,Utilities,0,12502.92196,4
TXN0004556,20-02-2026,INR,WIPRO Pvt Ltd chgs,WIPRO Pvt Ltd,TRUE,exempt,FALSE,IT Services,0,56711.6995,4
TXN0004557,20-02-2026,INR,/ auto-debit canva rcpt/2502/5m7 fy24 - exp- rfe 9560,Canva,TRUE,exempt,TRUE,Software,1,9488.579531,4
TXN0004558,20-02-2026,INR,neft micrsoft taxinv/2502/558 tds - exp,MICROSOFT,TRUE,exempt,TRUE,Software,0,4352.522736,4
TXN0004559,20-02-2026,INR,TCS chgs,TCS,TRUE,18%,TRUE,IT Services,0,51103.66781,4
TXN0004560,20-02-2026,INR,DOM.inos chgs,DOM.inos,TRUE,12%,unknown,Meals,0,2114.911274,4
TXN0004561,20-02-2026,INR,#TGS KFC TAXINV/2502/561 Q1 - exp,KFC,TRUE,exempt,unknown,Meals,0,1041.558236,4
TXN0004562,20-02-2026,INR,,RAP.ido,TRUE,5%,FALSE,Travel,0,3163.421513,4
TXN0004563,20-02-2026,INR,online payment,BESCOM Pvt Ltd,TRUE,18%,TRUE,Utilities,0,8398.537616,4
TXN0004564,20-02-2026,INR,imps indiqube india pvt ltd rcpt/2502/564 q2 - exp- ref 7568,INDIQUBE INDIA PVT LTD,TRUE,18%,TRUE,Rent,0,110404.1589,4
TXN0004565,20-02-2026,INR,online payment,WEWORK,TRUE,18%,TRUE,Rent,0,64460.06171,4
TXN0004566,20-02-2026,INR,auto debit,CANVA Pvt Ltd,TRUE,5%,unknown,Software,0,5856.775187,4
TXN0004567,20-02-2026,INR,-,JIOFIBER,TRUE,12%,TRUE,Utilities,0,7945.291748,4
TXN0004568,20-02-2026,INR,NEFT Office Depot RCPT/2502/568 RENT - exp ref 1917,Office Depot,TRUE,18%,FALSE,Office Supplies,0,7596.986609,4
TXN0004569,20-02-2026,INR,AUTO-DEBIT WEWORK Pvt Ltd TAXINV/2411/227 TDS - exp,JIO.fiber,TRUE,18%,TRUE,Utilities,0,17328.30729,4
TXN0004570,21-02-2026,INR,-AUTO-DEBIT WIPRO INDIA PVT LTD INV/2502/570 RENT - exp,WIPRO INDIA PVT LTD,TRUE,exempt,TRUE,IT Services,0,46545.44076,5
TXN0004571,21-02-2026,INR,Wipro chgs,Wipro,TRUE,28%,FALSE,IT Services,0,27776.07629,5
TXN0004572,21-02-2026,INR,debit txn,IKEA INDIA PVT LTD,TRUE,12%,TRUE,Office Supplies,0,2906.013692,5
TXN0004573,21-02-2026,INR,ZOMATO,ZOMATO,TRUE,12%,FALSE,Meals,0,1290.817237,5
TXN0004574,21-02-2026,INR,,TCS INDIA PVT LTD,TRUE,18%,TRUE,IT Services,0,15916.56423,5
TXN0004575,21-02-2026,INR,upi tcs india pvt ltd inv/2503/822 subs - exp# ref 2456,OFFICE DEPOT,TRUE,12%,TRUE,Office Supplies,0,5435.401178,5
TXN0004576,21-02-2026,INR,RTGS KSEB BILL/2502/576 Q2 - exp# ref 8610,KSEB,TRUE,28%,unknown,Utilities,0,6604.06124,5
TXN0004577,21-02-2026,INR,/ neft jiofiber inv/2405/546 adv - exp,WEWORK INDIA PVT LTD,TRUE,18%,TRUE,Rent,0,82568.19441,5
TXN0004578,21-02-2026,INR,!imps rapido rcpt/2502/57w fy25 - exp,RAPIDO,TRUE,5%,FALSE,Travel,0,5226.405261,5
TXN0004579,21-02-2026,INR,PUI MIC.rosoft RCPT/2502/579 Q1 - exp,MIC.rosoft,TRUE,5%,FALSE,Software,0,3531.719612,5
TXN0004580,22-02-2026,INR,debit txn,JIOFIBER,TRUE,18%,TRUE,Utilities,0,7862.433908,6
TXN0004581,22-02-2026,INR,*card tcs rcpt/2502/581 q1 - it services exp,TCS,TRUE,12%,FALSE,Training,0,20703.37708,6
TXN0004582,22-02-2026,INR,imps awfis pvt ltd inv/2502/582 q1 - exp ref 9228,AWFIS Pvt Ltd,TRUE,12%,TRUE,Rent,0,62090.14222,6
TXN0004583,22-02-2026,INR,RAPIDO Pvt Ltd chgs,RAPIDO Pvt Ltd,TRUE,5%,FALSE,Travel,0,3925.614007,6
TXN0004584,22-02-2026,INR,!UPI OFFICE DPOT Pvt Ltd fNV/2502/584 FY24 - exp,OFFICE DEPOT Pvt Ltd,TRUE,18%,TRUE,Office Supplies,0,2317.106356,6
TXN0004585,22-02-2026,INR,debit txn,STA.ples,TRUE,18%,TRUE,Office Supplies,0,5541.981155,6
TXN0004586,22-02-2026,INR,debit txn,ADOBE INDIA PVT LTD,TRUE,exempt,unknown,Software,0,6201.903666,6
TXN0004587,22-02-2026,INR,CARD Staples INV/2405/422 Q1 - exp,KSEB,TRUE,28%,unknown,Utilities,0,9024.944305,6
TXN0004588,22-02-2026,INR,bill paid,KSEB,TRUE,18%,TRUE,Utilities,0,13202.76302,6
TXN0004589,22-02-2026,INR,CARD TC.hm RCPT/2407/596 TDS - exp,Simplilearn,TRUE,18%,unknown,Training,0,7548.908874,6
TXN0004590,23-02-2026,INR,online payment,IKEA Pvt Ltd,TRUE,28%,FALSE,Office Supplies,0,15182.31458,0
TXN0004591,23-02-2026,INR,INFY Pvt Ltd chgs,INFY Pvt Ltd,TRUE,exempt,TRUE,IT Services,0,36802.53896,0
TXN0004592,23-02-2026,INR,bill paid,Wipro,TRUE,18%,TRUE,IT Services,0,22289.1288,0
TXN0004593,23-02-2026,INR,#rtgs ind.iqube bill/2502/593 tds - exp,IND.iqube,TRUE,12%,FALSE,Rent,0,101862.3941,0
TXN0004594,23-02-2026,INR,RTGS Hcl RCPT/2408/909 Q2 - exp,SWIGGY Pvt Ltd,TRUE,5%,FALSE,Meals,0,4191.056354,0
TXN0004595,23-02-2026,INR,debit txn,WIP.ro,TRUE,18%,FALSE,IT Services,1,57338.61563,0
TXN0004596,23-02-2026,INR,OFFICE DEPOT Pvt Ltd chgs,OFFICE DEPOT Pvt Ltd,TRUE,12%,TRUE,Office Supplies,0,9219.108004,0
TXN0004597,23-02-2026,INR, / CARD Office Depot RCPT/2502/597 Q2 - office supplies exp,Office Depot,TRUE,12%,TRUE,Office Supplies,0,11601.65296,0
TXN0004598,23-02-2026,INR,!RTGS OFFICE DEPOT Pvt Ltd BILL/2502/598 GST - exp# ref 1812,OFFICE DEPOT Pvt Ltd,TRUE,12%,TRUE,Office Supplies,0,4356.642831,0
TXN0004599,23-02-2026,INR,debit txn,Wework,TRUE,5%,unknown,Rent,0,52227.19623,0
TXN0004600,23-02-2026,INR,na,KSEB,TRUE,18%,TRUE,Utilities,0,13190.70576,0
TXN0004601,23-02-2026,INR,debit txn,FIGMA,TRUE,5%,FALSE,Software,0,9861.472333,0
TXN0004602,24-02-2026,INR,RTGSiINDIQUBE INDIA VPT LTD TAXINV/2502/602 TDS - exp,INDIQUBE INDIA PVT LTD,TRUE,12%,TRUE,Rent,0,107041.8152,1
TXN0004603,24-02-2026,INR,!impswew.ork inv/2502/603 fy24 - exp,WEW.ork,TRUE,exempt,FALSE,Rent,0,100076.0148,1
TXN0004604,24-02-2026,INR,*NEFT FIGMA Pvt Ltd AXINV/2502/604 FY24 - oxp,FIGMA Pvt Ltd,TRUE,12%,unknown,Software,0,10617.42166,1
TXN0004605,24-02-2026,INR,WEWORK Pvt Ltd,WEWORK Pvt Ltd,TRUE,18%,TRUE,Rent,0,61646.73949,1
TXN0004606,24-02-2026,INR,*RTGS WIPRO Pvt Ltd TAXINV/2409/192 Fn25 - exp,Wipro,TRUE,5%,FALSE,IT Services,0,27999.28098,1
TXN0004607,24-02-2026,INR,AUTO-DEBIT RA TAXINV/2410/509 TDS - exp,INDIQUBE Pvt Ltd,TRUE,28%,FALSE,Rent,0,73668.42917,1
TXN0004608,24-02-2026,INR,na,ADOBE Pvt Ltd,TRUE,12%,FALSE,Software,0,4570.656132,1
TXN0004609,24-02-2026,INR,AUTO-DEBIT FIGMA INDIA PVT LTD RCPT/2502/609 ADV - exp,FIGMA INDIA PVT LTD,TRUE,12%,FALSE,Software,0,6158.148604,1
TXN0004610,24-02-2026,INR,pymt processed,TCS Pvt Ltd,TRUE,18%,TRUE,Training,0,40651.67133,1
TXN0004611,24-02-2026,INR,AWFIS INDIA PVT LTD,TECHM,TRUE,5%,TRUE,IT Services,0,40730.84854,1
TXN0004612,24-02-2026,INR,auto debit,JIOFIBER Pvt Ltd,TRUE,exempt,TRUE,Utilities,0,11206.27796,1
TXN0004613,24-02-2026,INR,debit txn,COURSERA INDIA PVT LTD,TRUE,exempt,TRUE,Training,0,15924.628,1
TXN0004614,24-02-2026,INR,UPI BESCOM INDIA PVT LTDvBILL/250/2614 FY25 - exp,BESCOM INDIA PVT LTD,TRUE,12%,unknown,Utilities,0,13789.63489,1
TXN0004615,24-02-2026,INR,AUTx-DEBIT WEWORK TAXINV/2502/615 Q2 -iexp- ref 9611,WEWORK,TRUE,18%,TRUE,Rent,0,91413.69542,1
TXN0004616,24-02-2026,INR,debit txn,HCL,TRUE,28%,FALSE,IT Services,0,36262.81623,1
TXN0004617,24-02-2026,INR, / card tcs pvt ltd rcpt/2502/617 tds - it services exp- ref 5519,TCS Pvt Ltd,TRUE,18%,TRUE,IT Services,0,102766.8565,1
TXN0004618,24-02-2026,INR,service fees,Awfis,TRUE,18%,TRUE,Rent,0,79033.34962,1
TXN0004619,24-02-2026,INR,!rtgs office depot taxinv/2502/619 fy24 - office supplies exp- ref 2423,OFFICE DEPOT,TRUE,18%,unknown,Office Supplies,0,7364.811045,1
TXN0004620,24-02-2026,INR,IKEA chgs,Indigo,TRUE,28%,unknown,Travel,0,2520.732325,1
TXN0004621,25-02-2026,INR,-CARD AR.tel INV/2503/621 RENT - exp,AIR.tel,TRUE,12%,TRUE,Utilities,1,70779.36475,2
TXN0004622,25-02-2026,INR,#IMPS INFY Pvt Ltd RCPT/2503/622 TDS - exp,INFY Pvt Ltd,TRUE,18%,TRUE,IT Services,0,121049.5365,2
TXN0004623,25-02-2026,INR,Tcs chgs,Tcs,TRUE,exempt,FALSE,IT Services,0,108587.6594,2
TXN0004624,25-02-2026,INR,NEFT ZOMATO RCPT/2503/624 FY24 - exp,ZOMATO,TRUE,5%,FALSE,Meals,0,19928.18981,2
TXN0004625,25-02-2026,INR,pymt processed,OFF.ice depot,TRUE,exempt,unknown,Office Supplies,0,44927.95941,2
TXN0004626,25-02-2026,INR,bill paid,Awfis,TRUE,18%,TRUE,Rent,0,313431.9303,2
TXN0004627,25-02-2026,INR,bill paid,WIPRO Pvt Ltd,TRUE,18%,TRUE,IT Services,0,177374.052,2
TXN0004628,25-02-2026,INR,rtgs canva india pvt ltd bill/2503/628 gst - exp! ref 9212,CANVA INDIA PVT LTD,TRUE,18%,TRUE,Software,0,56552.71013,2
TXN0004629,25-02-2026,INR,CARD OLA INV/2501/931 SUBS - exp,COURSERA,TRUE,exempt,unknown,Training,0,105637.7886,2
TXN0004630,25-02-2026,INR,*NEFT ADOBE RCPT/2503/630 SUBS - exp,ADOBE,TRUE,18%,TRUE,Software,0,144049.6119,2
TXN0004631,25-02-2026,INR,!auto-debit off.ice depot inv/2503/631 gst - exp,OFF.ice depot,TRUE,12%,TRUE,Office Supplies,0,28131.70798,2
TXN0004632,25-02-2026,INR,RTGSSWIeGY INV/2503/862 FY25 - meals exp,AIRTEL Pvt Ltd,TRUE,18%,TRUE,IT Services,0,58027.52742,2
TXN0004633,25-02-2026,INR,service fees,CANVA Pvt Ltd,TRUE,12%,FALSE,Software,0,43663.67492,2
TXN0004634,25-02-2026,INR,!upi swiggy rcpt/2503/634 tds - exp,SWIGGY,TRUE,5%,FALSE,Travel,0,11850.1178,2
TXN0004635,25-02-2026,INR,auto-debit kseb bill/2e03/635 q2 - exp,KSEB,TRUE,18%,TRUE,Utilities,0,61346.60089,2
TXN0004636,25-02-2026,INR,auto-debit ikea inv/2503/636 q1 - exp,IKEA,TRUE,12%,TRUE,Office Supplies,0,32132.92007,2
TXN0004637,26-02-2026,INR,online payment,INFY Pvt Ltd,TRUE,5%,unknown,IT Services,0,49662.28134,3
TXN0004638,26-02-2026,INR,bill paid,AIRTEL,TRUE,12%,TRUE,Utilities,0,13310.99492,3
TXN0004639,26-02-2026,INR,imps wew.orkrcpt/2503/639 fy25 - exp,WEW.ork,TRUE,12%,TRUE,Rent,0,89741.44672,3
TXN0004640,26-02-2026,INR,monthly charges,AWFIS INDIA PVT LTD,TRUE,18%,TRUE,Rent,0,228091.6101,3
TXN0004641,26-02-2026,INR,auto-debit hcl bill/2503/641 rent - exp,HCL,TRUE,18%,TRUE,IT Services,0,50114.78643,3
TXN0004642,26-02-2026,INR,AUTO-DEBIT FIGMA TAXINV/2409/474 SUBS - exp,Indiqube,TRUE,18%,TRUE,Rent,0,109275.627,3
TXN0004643,26-02-2026,INR,IMPS TCS IdDIA PVT LTD BILL/2503/643 TDS - exp- ref 941,TCS INDIA PVT LTD,TRUE,5%,FALSE,Training,0,21403.11513,3
TXN0004644,26-02-2026,INR,debit txn,ADOBE,TRUE,18%,TRUE,Software,0,6769.197446,3
TXN0004645,26-02-2026,INR,AUTO-DEBIT ra INV/250/645 TDS - exp,Coursera,TRUE,18%,unknown,Training,0,21819.70037,3
TXN0004646,26-02-2026,INR,monthly charges,Adobe,TRUE,18%,TRUE,Software,0,14406.17502,3
TXN0004647,26-02-2026,INR,#NEFT STAPLES TAXINV/2503/647 RENT - exp,STAPLES,TRUE,12%,TRUE,Office Supplies,0,10105.59262,3
TXN0004648,26-02-2026,INR,online payment,Wipro,TRUE,18%,TRUE,IT Services,0,46294.756,3
TXN0004649,26-02-2026,INR,*CARD IKEA BILL/2503/649 GST - exp,IKEA,TRUE,12%,TRUE,Office Supplies,0,4913.336876,3
TXN0004650,26-02-2026,INR,card awfis bill/2503/650 q1 - exp- ref 6124,Awfis,TRUE,5%,TRUE,Rent,0,105829.2393,3
TXN0004651,26-02-2026,INR,Jiofiber chgs,Jiofiber,TRUE,28%,TRUE,Utilities,0,11336.05832,3
TXN0004652,27-02-2026,INR,NEFT INFY INV/2409/446 Q1 - exp! ref 1569,CANVA,TRUE,5%,TRUE,Software,0,20211.24641,4
TXN0004653,27-02-2026,INR,card adobe taxinv/2409/336 q2 - exp,STA.ples,TRUE,18%,FALSE,Office Supplies,0,6025.196662,4
TXN0004654,27-02-2026,INR,neft kfc india pvt ltd rcpt/2503/654 fy25 - exp,KFC INDIA PVT LTD,TRUE,12%,FALSE,Meals,0,2041.074208,4
TXN0004655,27-02-2026,INR,JIOFIBER,JIOFIBER,TRUE,18%,TRUE,Utilities,0,14348.5636,4
TXN0004656,27-02-2026,INR,!neft airtel bill/2503/656 q1 - exp,Airtel,TRUE,18%,TRUE,Utilities,0,10313.59673,4
TXN0004657,27-02-2026,INR,NEFT FIG.ma RCPT/2503/657 Q1 - exp,FIG.ma,TRUE,18%,TRUE,Software,0,8443.305053,4
TXN0004658,27-02-2026,INR,debit txn,KSEB Pvt Ltd,TRUE,18%,TRUE,Utilities,0,10295.75009,4
TXN0004659,27-02-2026,INR,#auto-debit wipro taxinv/2503/659 q2 - exp,Wipro,TRUE,28%,unknown,IT Services,0,40147.18933,4
TXN0004660,27-02-2026,INR,pymt processed,GOVT FEES INDIA PVT LTD,FALSE,exempt,FALSE,Exempt Services,0,4323.293409,4
TXN0004661,27-02-2026,INR,#auto-debit dominos pvt ldt inv/2503/66e subs - exp,DOMINOS Pvt Ltd,TRUE,28%,TRUE,Meals,0,3162.409734,4
TXN0004662,27-02-2026,INR,pymt processed,KSEB,TRUE,18%,TRUE,Utilities,0,16797.37891,4
TXN0004663,27-02-2026,INR,IMPS AWF.is TAXINV/2404/403 Q1 - exp,ZOMATO INDIA PVT LTD,TRUE,5%,FALSE,Meals,0,2672.230609,4
TXN0004664,27-02-2026,INR,*upi icrosoft pvt lt drcpt/2503/664 rent - exp,MICROSOFT Pvt Ltd,TRUE,28%,unknown,Software,0,7676.402253,4
TXN0004665,28-02-2026,INR,debit txn,Staples,TRUE,28%,TRUE,Office Supplies,0,5114.584018,5
TXN0004666,28-02-2026,INR,service fees,INDIQUBE INDIA PVT LTD,TRUE,28%,unknown,Rent,0,31595.38493,5
TXN0004667,28-02-2026,INR,upi wipro pvt ltd rcpt/2503/667 gst - exp,WIPRO Pvt Ltd,TRUE,exempt,FALSE,IT Services,0,22739.91302,5
TXN0004668,28-02-2026,INR,*neft dominos inv/2503/668 tds - exp,Dominos,TRUE,12%,unknown,Meals,0,1029.949377,5
TXN0004669,28-02-2026,INR,bill paid,HCL,TRUE,18%,TRUE,IT Services,1,25999.23347,5
TXN0004670,28-02-2026,INR,bill paid,INF.y,TRUE,exempt,FALSE,IT Services,0,14739.31066,5
TXN0004671,28-02-2026,INR,#auto-debit kseb bll/2502/587 tds - ex# ref 7916,JIOFIBER Pvt Ltd,TRUE,18%,TRUE,Utilities,0,6181.135478,5
TXN0004672,28-02-2026,INR,,Office Depot,TRUE,18%,FALSE,Office Supplies,0,3176.367633,5
TXN0004673,28-02-2026,INR,#neft ola bill/2503/673 q1 - travel exp,OLA,TRUE,18%,unknown,Travel,0,3246.356049,5
TXN0004674,28-02-2026,INR,!CARD Wewbrk INV/2503/674 FY25 - exp,Wework,TRUE,18%,TRUE,Rent,0,52030.87721,5
TXN0004675,28-02-2026,INR,online payment,Indigo,TRUE,5%,FALSE,Travel,0,1574.898423,5
TXN0004676,28-02-2026,INR,-auto-deit kseb tasinv/2503/676 adv - exp / ref 2016,KSEB,TRUE,18%,TRUE,Utilities,0,10449.50918,5
TXN0004677,28-02-2026,INR,neft indiqube india pvt ltd taxinv/2405/642 fy25 - exp,Canva,TRUE,28%,unknown,Software,0,9681.37925,5
TXN0004678,01-03-2026,INR,IMPS IKE.a TAXINd/2503/678 FY24 - exp,IKE.a,TRUE,exempt,TRUE,Office Supplies,0,3756.401034,6
TXN0004679,01-03-2026,INR,bill paid,UBER INDIA PVT LTD,TRUE,5%,FALSE,Travel,0,4866.024245,6
TXN0004680,01-03-2026,INR,bill paid,OFFICE DEPOT INDIA PVT LTD,TRUE,12%,TRUE,Office Supplies,0,1266.318704,6
TXN0004681,01-03-2026,INR,WEWORK,WEWORK,TRUE,18%,TRUE,Rent,0,44117.58892,6
TXN0004682,01-03-2026,INR,IKE.a,IKE.a,TRUE,12%,TRUE,Office Supplies,0,2694.937812,6
TXN0004683,01-03-2026,INR,Airtel,TECHM,TRUE,18%,TRUE,IT Services,0,20945.82326,6
TXN0004684,01-03-2026,INR,rtgstairtel rcpt/2503/684 q2 - exp,Airtel,TRUE,28%,FALSE,IT Services,0,6649.200372,6
TXN0004685,01-03-2026,INR,/ IMPS UBER INDIA PVT LTD BILL/2412/728 FY24 - exp / ref 2433,STA.ples,TRUE,5%,FALSE,Office Supplies,0,2248.559169,6
TXN0004686,01-03-2026,INR,service fees,AWFIS,TRUE,18%,TRUE,Rent,0,73673.56478,6
TXN0004687,01-03-2026,INR,online payment,CANVA,TRUE,18%,TRUE,Software,0,5182.900086,6
TXN0004688,02-03-2026,INR,NEFT WIPRO BILL/2503/688 Q2 - exp# ref 4156,WIPRO,TRUE,18%,TRUE,IT Services,0,44318.77197,0
TXN0004689,02-03-2026,INR,#IMPS RA BILg/2503/689 Q1 - exp,COURSERA,TRUE,18%,unknown,Training,0,15554.66471,0
TXN0004690,02-03-2026,INR,service fees,Office Depot,TRUE,12%,TRUE,Office Supplies,0,4478.521804,0
TXN0004691,02-03-2026,INR,qeft ube.r taxinv/503/691 subs - exp- ref 2703,UBE.r,TRUE,5%,FALSE,Travel,0,6071.68593,0
TXN0004692,02-03-2026,INR,*RTGS WEWORK INV/2503/692 TDS - exp* ref 2218,WEWORK,TRUE,18%,TRUE,Rent,0,116697.8672,0
TXN0004693,02-03-2026,INR,CARD Staples TAXINV/2404/053 FY25 - exp,RAP.ido,TRUE,5%,FALSE,Travel,0,3576.921293,0
TXN0004694,02-03-2026,INR,card indiqube taxinv/2503/694 q2 - exp,INDIQUBE,TRUE,exempt,TRUE,Rent,0,95887.54472,0
TXN0004695,02-03-2026,INR,/ IMPS KSEB RCPT/2405/608 TDS - xp,INDIQUBE,TRUE,18%,TRUE,Rent,0,96956.89163,0
TXN0004696,02-03-2026,INR,upiwrapido pvt ltd bill/203/696 adv - exp,RAPIDO Pvt Ltd,TRUE,exempt,TRUE,Travel,0,16577.12727,0
TXN0004697,02-03-2026,INR,debit txn,Ola,TRUE,5%,FALSE,Travel,0,7132.240194,0
TXN0004698,02-03-2026,INR,*RTGS WEWORK RCPT/2503/98 FY24 - exp,WEWORK,TRUE,18%,TRUE,Rent,0,126505.3474,0
TXN0004699,02-03-2026,INR,INFY,INFY,TRUE,28%,unknown,IT Services,0,34171.78578,0
TXN0004700,02-03-2026,INR,debit txn,MIC.rosoft,TRUE,12%,FALSE,Software,0,3806.675382,0
TXN0004701,02-03-2026,INR,-card tcs india pvt ltd taxinv/2501/210 fy24 -exf,Uber,TRUE,12%,TRUE,Travel,0,6011.15889,0
TXN0004702,03-03-2026,INR,debit txn,UBER Pvt Ltd,TRUE,5%,FALSE,Travel,1,5358.32824,1
TXN0004703,03-03-2026,INR, / rtgk wework rcpt/2503/70 3fy25 - rent exp,WEWORK,TRUE,5%,TRUE,Rent,0,48904.75457,1
TXN0004704,03-03-2026,INR,imps kse.b bill/2503/704 q2 - exp* res 1540,KSE.b,TRUE,18%,TRUE,Utilities,1,104779.9462,1
TXN0004705,03-03-2026,INR,RTGS OFFICE DEPOT TAXINV/2503/705 TDS - exp,OFFICE DEPOT,TRUE,28%,TRUE,Office Supplies,0,2787.628909,1
TXN0004706,03-03-2026,INR,monthly charges,Kseb,TRUE,5%,FALSE,Utilities,0,13185.06476,1
TXN0004707,03-03-2026,INR,OLA,OLA,TRUE,5%,FALSE,Travel,0,3770.34695,1
TXN0004708,03-03-2026,INR,RTGS CANVA INV/2503/708 Y25 - exp ref 728,CANVA,TRUE,exempt,TRUE,Software,0,11163.69729,1
TXN0004709,03-03-2026,INR,pymt processed,STAPLES,TRUE,28%,unknown,Office Supplies,0,5472.861478,1
TXN0004710,03-03-2026,INR,*IMPS MICROSOFT INDIA PVT LTD BILL/2407/314 SUBS - exp,KSEB INDIA PVT LTD,TRUE,5%,FALSE,Utilities,0,7463.310549,1
TXN0004711,03-03-2026,INR,AIRTEL Pvt Ltd,AIRTEL Pvt Ltd,TRUE,18%,TRUE,Utilities,0,9819.405361,1
TXN0004712,03-03-2026,INR,na,AWFIS,TRUE,18%,TRUE,Rent,0,109742.3916,1
TXN0004713,03-03-2026,INR,online payment,AIRTEL Pvt Ltd,TRUE,12%,FALSE,IT Services,0,10607.744,1
TXN0004714,03-03-2026,INR,monthly charges,MICROSOFT,TRUE,18%,TRUE,Software,0,6874.101682,1
TXN0004715,03-03-2026,INR,IMPS MIC.rosoft BILL/2503/715 FY25 - exp* ref 7776,MIC.rosoft,TRUE,28%,TRUE,Software,0,8282.791529,1
TXN0004716,03-03-2026,INR, / AUTO-DEBIT ROC FEES Pvt Ltd BLIL/50l/716 TDS - xempt services exp# ref 5902,ROC FEES Pvt Ltd,FALSE,exempt,FALSE,Exempt Services,0,2785.451168,1
TXN0004717,03-03-2026,INR,,WEW.ork,TRUE,18%,TRUE,Rent,0,40234.85159,1
TXN0004718,03-03-2026,INR, ,HCL INDIA PVT LTD,TRUE,28%,unknown,IT Services,0,29808.87058,1
TXN0004719,04-03-2026,INR,monthly charges,DOMINOS,TRUE,28%,TRUE,Meals,0,2877.575909,2
TXN0004720,04-03-2026,INR,BES.com chgs,BES.com,TRUE,5%,TRUE,Utilities,0,23665.54407,2
TXN0004721,04-03-2026,INR,auto debit,AWFIS Pvt Ltd,TRUE,18%,TRUE,Rent,0,93422.48451,2
TXN0004722,04-03-2026,INR,OFFICE DEPOT,OFFICE DEPOT,TRUE,5%,TRUE,Office Supplies,0,5136.223129,2
TXN0004723,04-03-2026,INR,-,ROC FEES Pvt Ltd,FALSE,exempt,FALSE,Exempt Services,0,7658.149909,2
TXN0004724,04-03-2026,INR,INDIGO chgs,RAPIDO,TRUE,5%,FALSE,Travel,0,5146.54084,2
TXN0004725,04-03-2026,INR,*IMPS FIGMA BILL2503/725 RENT - exp,FIGMA,TRUE,18%,TRUE,Software,0,15837.44902,2
TXN0004726,04-03-2026,INR,MICROSOFT chgs,HCL,TRUE,18%,TRUE,IT Services,0,61926.67915,2
TXN0004727,04-03-2026,INR,monthly charges,INF.y,TRUE,18%,TRUE,IT Services,0,50090.79007,2
TXN0004728,04-03-2026,INR,auto-debit rap.ido taxinv/2503/728 q2 - exp / ref 6909,RAP.ido,TRUE,5%,FALSE,Travel,0,8326.342726,2
TXN0004729,04-03-2026,INR,,Figma,TRUE,18%,TRUE,Software,0,15858.51191,2
TXN0004730,05-03-2026,INR,FIGMA Pvt Ltd,FIGMA Pvt Ltd,TRUE,18%,TRUE,Software,0,9695.11773,3
TXN0004731,05-03-2026,INR,monthly charges,CANVA,TRUE,28%,FALSE,Software,0,14695.57882,3
TXN0004732,05-03-2026,INR,STAPLES,STAPLES,TRUE,18%,TRUE,Office Supplies,0,10765.44892,3
TXN0004733,05-03-2026,INR,imps rapido taxinv/2503/733 rent - exp,RAPIDO,TRUE,exempt,TRUE,Travel,0,5415.916304,3
TXN0004734,05-03-2026,INR,/ NEFT AIRTEL INDIA PVT LTD INV/2503/734 GST - exp- ref 3633,AIRTEL INDIA PVT LTD,TRUE,18%,TRUE,IT Services,0,11365.94317,3
TXN0004735,05-03-2026,INR,*rtgs airtel inv/2501/915 fy25 - exp,IKEA,TRUE,5%,unknown,Office Supplies,0,5647.363534,3
TXN0004736,05-03-2026,INR, ,SIM.plilearn,TRUE,18%,unknown,Training,0,18224.18226,3
TXN0004737,05-03-2026,INR, ,OFF.ice depot,TRUE,12%,TRUE,Office Supplies,0,8283.196093,3
TXN0004738,05-03-2026,INR,BESCOM Pvt Ltd,BESCOM Pvt Ltd,TRUE,18%,TRUE,Utilities,0,12921.31502,3
TXN0004739,05-03-2026,INR,UPI IKEA INDIA PVT LTD BILL/2503/739 Q1 - exp,IKEA INDIA PVT LTD,TRUE,12%,TRUE,Office Supplies,0,10053.93608,3
TXN0004740,06-03-2026,INR,AUTO-DEBIT OFFICE DEPOT RCPT/2503/740 Q1 - exp,OFFICE DEPOT,TRUE,5%,FALSE,Office Supplies,0,7888.189721,4
TXN0004741,06-03-2026,INR,IMPS OFFICE DEPOT INDIA PVT LT DTAXINV/2503/680Q2 - exp,IKEA INDIA PVT LTD,TRUE,12%,TRUE,Office Supplies,0,2753.847427,4
TXN0004742,06-03-2026,INR,BES.com chgs,STAPLES,TRUE,exempt,unknown,Office Supplies,0,5472.48377,4
TXN0004743,06-03-2026,INR,debit txn,WIPRO Pvt Ltd,TRUE,18%,TRUE,IT Services,0,48888.32222,4
